customer_id,segment,age,income,location,join_date,base_purchase_prob,price_sensitivity,promotion_response,churn_rate,quantum_entanglement,network_influence,temporal_volatility,quantum_purchase_impulse,quantum_loyalty,influence_score,susceptibility,age_group,income_group,quantum_complexity,behavioral_entropy
416,regular,35.87850360827123,53649.420879625926,suburban,2024-06-19 01:57:31.904072,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4718114242903952,0.6831610645779038,adult,medium,0.12,0.012
417,regular,44.04639691220818,17580.331969882085,urban,2024-05-26 01:57:31.911565,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4391143316533461,0.3493124840236816,adult,low,0.12,0.012
418,regular,33.255162385556396,103642.73608534239,rural,2023-02-19 01:57:31.917577,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.11176776339414198,0.4689491767577362,young_adult,very_high,0.12,0.012
419,regular,17.86009510707987,40162.9435253695,suburban,2024-08-26 01:57:31.925594,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24464652174690818,0.5171135272390088,young,medium,0.12,0.012
420,regular,36.126791884917814,22298.395098071476,rural,2025-04-22 01:57:31.932067,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16821629722474432,0.48943438566279923,adult,low,0.12,0.012
421,regular,35.13629180272267,43083.515591595955,urban,2024-08-06 01:57:31.937579,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.49334000555236907,0.29558987571612544,adult,medium,0.12,0.012
422,regular,55.07096057011927,65473.33004978711,urban,2023-03-10 01:57:31.945595,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17440549423234955,0.36734516342710427,senior,high,0.12,0.012
423,regular,49.02150050977852,136693.1913098783,suburban,2023-04-28 01:57:31.951315,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.09277656306314769,0.34964652855134176,adult,very_high,0.12,0.012
424,regular,61.411761886265054,27631.50383017903,suburban,2024-11-20 01:57:31.958237,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.08667357868673327,0.8116631489705083,senior,low,0.12,0.012
425,regular,49.49274696766274,28995.38019856781,urban,2024-12-12 01:57:31.966252,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.27472506493529103,0.24450361917531788,adult,low,0.12,0.012
426,regular,2.1601613570820533,29247.104017240097,rural,2024-09-05 01:57:31.971267,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.37257021714234156,0.4287855443886858,young,low,0.12,0.012
427,regular,52.46728765137442,37111.3676146955,urban,2025-04-07 01:57:31.979286,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4287278686251018,0.6372529773856032,senior,medium,0.12,0.012
428,regular,69.23991093844842,54886.04445677726,urban,2023-06-16 01:57:31.985039,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3523056884007033,0.6055511291244322,elderly,medium,0.12,0.012
429,regular,33.49398816899549,26851.604370776382,suburban,2024-12-03 01:57:31.992352,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5257226367445783,0.46608924528904266,young_adult,low,0.12,0.012
430,regular,64.39949242861888,96277.26844045761,suburban,2024-03-15 01:57:31.998904,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4305450590137131,0.17355685469537077,senior,high,0.12,0.012
431,regular,44.32118547053495,19603.224509782012,urban,2024-04-11 01:57:32.005839,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.12145223865028278,0.7282752091065197,adult,low,0.12,0.012
432,regular,34.05195620306112,97460.10290246602,urban,2023-06-24 01:57:32.012607,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5220025447641422,0.47694432097932093,young_adult,high,0.12,0.012
433,regular,64.3434483624817,36966.272261002676,rural,2024-06-01 01:57:32.019620,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.13477763949324836,0.5519284614842183,senior,medium,0.12,0.012
434,regular,30.586655466509423,47343.48659567037,suburban,2023-08-27 01:57:32.027145,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.09461262722173497,0.3572814323908514,young_adult,medium,0.12,0.012
435,regular,16.633067071703316,39724.68223041606,suburban,2024-12-31 01:57:32.032961,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17761209218347304,0.775733556156539,young,medium,0.12,0.012
436,regular,53.47686551028905,31089.846788079205,rural,2024-04-28 01:57:32.040976,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5701895909111258,0.42403505115825446,senior,medium,0.12,0.012
437,regular,29.616140210443305,43689.8199702516,suburban,2023-01-15 01:57:32.047730,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6163832545815253,0.4460160685178429,young_adult,medium,0.12,0.012
438,regular,38.77017716534532,52878.908690611155,urban,2024-08-23 01:57:32.053140,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40664808416413956,0.2922068151862528,adult,medium,0.12,0.012
439,regular,36.010239850588086,27758.895125921277,suburban,2024-02-26 01:57:32.060898,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2875859696801259,0.4920912053719204,adult,low,0.12,0.012
440,regular,50.246647788461395,30517.25978019382,rural,2024-11-18 01:57:32.066910,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17847714765078632,0.5431342078920468,senior,medium,0.12,0.012
441,regular,61.05147727240911,39473.73220483958,rural,2024-08-16 01:57:32.074666,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.04506300205550718,0.3587750863308505,senior,medium,0.12,0.012
442,regular,31.593809713744285,29912.074746870883,rural,2023-10-29 01:57:32.080679,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.094312926214609,0.287117437522127,young_adult,low,0.12,0.012
443,regular,47.57199200032214,10052.730419961847,urban,2022-12-03 01:57:32.086154,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4781047409173396,0.6236983042671331,adult,low,0.12,0.012
444,regular,13.29501686160404,33653.35669495781,suburban,2025-06-07 01:57:32.093697,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.31557725165318745,0.531207925542537,young,medium,0.12,0.012
445,regular,33.85711822398786,17495.6448740599,urban,2023-03-27 01:57:32.101713,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.36597311081614314,0.6416000893527446,young_adult,low,0.12,0.012
446,regular,44.264712442775476,47838.205966044596,urban,2024-02-19 01:57:32.108426,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23333924952761384,0.654785816197486,adult,medium,0.12,0.012
447,regular,23.29648063787465,68142.38752325442,rural,2022-11-11 01:57:32.114344,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10926353160165228,0.3921406270651931,young,high,0.12,0.012
448,regular,44.68641888335132,53107.44603647883,rural,2024-04-09 01:57:32.121931,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.09371221247552605,0.26196039049195907,adult,medium,0.12,0.012
449,regular,37.87278199140781,65300.52984080912,suburban,2025-05-25 01:57:32.128441,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.09255624240078675,0.6187839061606761,adult,high,0.12,0.012
450,regular,54.60844129610286,30685.610754605328,suburban,2023-08-27 01:57:32.134452,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3899506862015261,0.4260783839423,senior,medium,0.12,0.012
451,regular,42.78989660067741,58803.856091730064,suburban,2025-05-21 01:57:32.141969,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14524921369538088,0.5288196203479858,adult,medium,0.12,0.012
452,regular,34.142943834724946,28109.20626826318,urban,2023-06-23 01:57:32.148343,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.36872005932470375,0.6310176833859115,young_adult,low,0.12,0.012
453,regular,56.153067674755206,46444.04135425858,urban,2025-03-30 01:57:32.155687,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5896824872161258,0.3031144049659988,senior,medium,0.12,0.012
454,regular,45.58584454038317,52737.68119842653,urban,2025-04-03 01:57:32.161700,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.31804067280668036,0.6553117889004294,adult,medium,0.12,0.012
455,regular,35.33446409175706,44991.07194899804,rural,2024-08-31 01:57:32.167712,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.11501356983701742,0.38620220765154095,adult,medium,0.12,0.012
456,regular,39.69494123570061,36044.85332206579,urban,2025-04-27 01:57:32.175470,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3582473548335893,0.31346654982110633,adult,medium,0.12,0.012
457,regular,70.29545216612883,26404.455492757523,rural,2025-03-04 01:57:32.181322,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1598474070579544,0.6677839369057705,elderly,low,0.12,0.012
458,regular,49.13540995879475,30785.777778988355,rural,2023-04-11 01:57:32.188840,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.33238316048205113,0.7018613441329479,adult,medium,0.12,0.012
459,regular,40.57825435070044,36977.214930432005,urban,2023-09-27 01:57:32.195081,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23531128119832917,0.1639017560112909,adult,medium,0.12,0.012
460,regular,65.13690892936387,51591.06646249266,urban,2025-01-29 01:57:32.203325,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23919708601862558,0.5064200823731333,elderly,medium,0.12,0.012
461,regular,46.760645448289914,46985.52864434479,rural,2024-08-15 01:57:32.209099,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22912874334324776,0.5379829029437257,adult,medium,0.12,0.012
462,regular,45.63419747389699,15892.942606092136,rural,2023-02-03 01:57:32.216404,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3426059189885892,0.21194189490466817,adult,low,0.12,0.012
463,regular,71.76675314413764,43039.651717137276,suburban,2024-10-17 01:57:32.223515,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3621534389640611,0.5658448479018873,elderly,medium,0.12,0.012
464,regular,8.054041502306227,24323.596708580608,rural,2024-10-12 01:57:32.229527,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1483221999567305,0.6257906228280096,young,low,0.12,0.012
465,regular,28.17735659549439,37008.752507776466,suburban,2024-06-16 01:57:32.237285,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6392770959344224,0.0975130185254638,young_adult,medium,0.12,0.012
466,regular,55.91177030659076,54372.90255178733,rural,2022-12-19 01:57:32.243297,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.40258254268631727,0.4174480359319036,senior,medium,0.12,0.012
467,regular,37.85172865171138,18914.900526893827,rural,2025-03-10 01:57:32.250634,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.13359070125630876,0.7272520650701594,adult,low,0.12,0.012
468,regular,43.99541460416218,42007.412826837215,rural,2023-10-24 01:57:32.257272,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22778017736382927,0.7397055216478287,adult,medium,0.12,0.012
469,regular,50.4066251443916,50487.29843001034,rural,2023-05-24 01:57:32.265351,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.17170161748380594,0.6468189516630742,senior,medium,0.12,0.012
470,regular,32.39909946687291,72757.12125960979,urban,2022-11-25 01:57:32.270807,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14124213979942288,0.47206598619883233,young_adult,high,0.12,0.012
471,regular,49.624380954582314,100458.958974917,rural,2024-02-27 01:57:32.279234,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.27323033565474336,0.6015214441346352,adult,very_high,0.12,0.012
472,regular,47.308366672221396,32220.877714858187,urban,2024-02-04 01:57:32.285759,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2865062776173005,0.7349990654022065,adult,medium,0.12,0.012
473,regular,37.269687052074524,44623.775595685576,urban,2023-07-04 01:57:32.291643,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.12326085721685169,0.37027942799761515,adult,medium,0.12,0.012
474,regular,29.355044637651865,26255.521733720096,urban,2024-01-22 01:57:32.297811,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.12195412865304779,0.39406740083983466,young_adult,low,0.12,0.012
475,regular,68.18599713230275,29913.408661390604,rural,2022-11-20 01:57:32.305828,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6608764680409116,0.6271018871006502,elderly,low,0.12,0.012
476,regular,52.85999586668026,41663.12552113596,urban,2023-03-27 01:57:32.312431,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.10482071037630884,0.3882634709550108,senior,medium,0.12,0.012
477,regular,48.862192927162056,55724.9434401076,suburban,2024-12-26 01:57:32.318457,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4487443369734557,0.8034105739051423,adult,medium,0.12,0.012
478,regular,22.512281970634525,14704.532208257853,urban,2023-07-23 01:57:32.325472,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4862570408179763,0.3707604305836944,young,low,0.12,0.012
479,regular,47.11733122036792,43426.74103895672,rural,2024-07-10 01:57:32.331484,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1409605614048591,0.43663444154522796,adult,medium,0.12,0.012
480,regular,15.87212010930891,36246.493811539025,rural,2025-05-08 01:57:32.339875,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.06889392872440055,0.47501127667836573,young,medium,0.12,0.012
481,regular,56.06438895195754,25515.987436130003,suburban,2024-02-19 01:57:32.345829,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.22572206454763424,0.5789704763548866,senior,low,0.12,0.012
482,regular,52.37168266341603,32385.286703152204,rural,2024-06-17 01:57:32.353180,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5056708130555476,0.7132111533648396,senior,medium,0.12,0.012
483,regular,10.104576603912037,30356.691397883922,rural,2025-04-26 01:57:32.360382,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.31610344106566074,0.4968837140844133,young,medium,0.12,0.012
484,regular,33.509321963994005,28835.613289524863,rural,2024-01-07 01:57:32.366490,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.20982494134732038,0.3771256354759519,young_adult,low,0.12,0.012
485,regular,54.85801651944081,33872.733448232495,urban,2024-11-29 01:57:32.375700,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.07559386621490898,0.43533948774465686,senior,medium,0.12,0.012
486,regular,17.554772771878756,49413.72521880537,urban,2024-08-25 01:57:32.381434,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.24678561086869943,0.5451700934494395,young,medium,0.12,0.012
487,regular,42.858611177736094,22357.327196899234,urban,2025-04-21 01:57:32.388587,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.6048551569248694,0.1845717733180344,adult,low,0.12,0.012
488,regular,35.23778989136899,24817.018247036485,suburban,2023-03-26 01:57:32.394804,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4015792369070842,0.16416073500916037,adult,low,0.12,0.012
489,regular,70.38519858694806,39033.02008995584,rural,2024-12-17 01:57:32.402405,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.09526651629247304,0.8606060108743894,elderly,medium,0.12,0.012
490,regular,38.26338796756027,40179.52985363974,urban,2025-05-13 01:57:32.409601,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.30630881702121465,0.2856132561784973,adult,medium,0.12,0.012
491,regular,49.20068014046107,9534.922937377403,suburban,2024-06-05 01:57:32.415691,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.03850665957237996,0.5264490833347971,adult,low,0.12,0.012
492,regular,42.90301621483876,38591.583987538164,urban,2023-02-02 01:57:32.423019,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.35287079568163393,0.340602674594032,adult,medium,0.12,0.012
493,regular,54.27132024311148,44006.72517255138,suburban,2023-10-08 01:57:32.429031,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.35022889498538606,0.5185305847510556,senior,medium,0.12,0.012
494,regular,66.86881536178171,57014.09285752129,suburban,2022-11-25 01:57:32.437048,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.23340178293496694,0.32469346644706765,elderly,medium,0.12,0.012
495,regular,52.825368893714746,9529.596687818921,urban,2024-03-04 01:57:32.443066,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.35801585251195595,0.34189815481207847,senior,low,0.12,0.012
496,regular,26.60730963280975,108914.99858486971,rural,2024-07-29 01:57:32.448824,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3807281196718463,0.2886738993388431,young_adult,very_high,0.12,0.012
497,regular,35.181996435025354,13033.03727932223,suburban,2024-08-15 01:57:32.456253,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16611717702185083,0.25325196227803115,adult,low,0.12,0.012
498,regular,39.0089994575918,35938.53397014173,suburban,2024-05-28 01:57:32.462995,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.03865186261315228,0.6509414730037649,adult,medium,0.12,0.012
499,regular,35.20610634148009,24236.40108043351,rural,2023-02-14 01:57:32.469754,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.11557306494618172,0.46555444819812797,adult,low,0.12,0.012
500,regular,39.0857842489957,45281.65117225868,urban,2024-10-31 01:57:32.477254,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.246917160699507,0.4763824863524526,adult,medium,0.12,0.012
501,regular,52.211187413344376,22048.10682839905,rural,2023-08-13 01:57:32.484773,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2844125247110002,0.45670562496920153,senior,low,0.12,0.012
502,regular,37.65237086990391,36609.476035423846,rural,2024-03-27 01:57:32.491384,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5067721582223921,0.3239489886355714,adult,medium,0.12,0.012
503,regular,34.45632842940649,69985.4196102431,suburban,2025-05-11 01:57:32.498399,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.41517422984098157,0.7796992129815693,young_adult,high,0.12,0.012
504,regular,41.16824352927726,62085.69578648537,rural,2023-09-03 01:57:32.504412,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.33461587546282895,0.3983667302145955,adult,high,0.12,0.012
505,regular,43.78399341846874,73584.54789133261,suburban,2022-12-13 01:57:32.510237,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2504385035638041,0.4597756867086271,adult,high,0.12,0.012
506,regular,47.923943607164674,54494.376171143806,rural,2025-05-07 01:57:32.518252,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.5340564936477953,0.6070724685477347,adult,medium,0.12,0.012
507,regular,31.16716641852559,34684.63898211132,rural,2025-02-08 01:57:32.524263,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2543042594625293,0.24041369510519955,young_adult,medium,0.12,0.012
508,regular,69.00742598716587,42134.139721047235,urban,2024-12-08 01:57:32.532024,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.30787908446486245,0.5467656412918922,elderly,medium,0.12,0.012
509,regular,45.50287053582881,32608.414827378278,urban,2022-11-13 01:57:32.538037,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.44348178856826675,0.4400225573972733,adult,medium,0.12,0.012
510,regular,24.95995661347608,59172.7072626993,rural,2024-10-28 01:57:32.544607,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.1165373548141159,0.45846877876216535,young,medium,0.12,0.012
511,regular,65.9884192510674,41409.43391351841,suburban,2025-02-19 01:57:32.550842,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.05279766668892283,0.6721435508839597,elderly,medium,0.12,0.012
512,regular,38.15395225739839,13598.734024378005,rural,2022-11-13 01:57:32.558246,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.036278414654430595,0.6287746203537978,adult,low,0.12,0.012
513,regular,36.03781712963395,23577.944920679256,urban,2023-08-21 01:57:32.565814,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.115088652408333,0.2475147501391624,adult,low,0.12,0.012
514,regular,21.134887747895313,20731.619788958946,urban,2023-05-03 01:57:32.572545,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.01677940717633178,0.6016864550715711,young,low,0.12,0.012
515,regular,57.56132840057017,50752.295716328794,rural,2023-12-22 01:57:32.579064,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.29221462421632827,0.31963443156048355,senior,medium,0.12,0.012
516,regular,59.0867522940527,23314.68497590039,rural,2024-12-01 01:57:32.587081,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4875633619197473,0.6702329012501949,senior,low,0.12,0.012
517,regular,42.89320350776229,71798.31464480382,urban,2023-11-18 01:57:32.592093,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.26446654572420614,0.6819025720496712,adult,high,0.12,0.012
518,regular,60.87195148098554,39109.00698142443,rural,2023-01-12 01:57:32.599052,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.30298815340145807,0.3985102223389159,senior,medium,0.12,0.012
519,regular,46.24734979070993,24746.935851890652,suburban,2024-10-30 01:57:32.604437,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14740390947170776,0.7031538466515743,adult,low,0.12,0.012
520,regular,12.411345282735581,36510.99700085058,suburban,2024-11-07 01:57:32.613130,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.8695871104738545,0.8523137636539441,young,medium,0.12,0.012
521,regular,43.549138498619286,19789.774076394686,urban,2024-12-02 01:57:32.621145,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3175841159003765,0.870741597057103,adult,low,0.12,0.012
522,regular,61.24717818991101,60172.923137974925,urban,2023-03-13 01:57:32.627155,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.13185284526482,0.21740295760614864,senior,high,0.12,0.012
523,regular,45.269542608283054,63471.14280244221,suburban,2025-02-14 01:57:32.633845,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.2800948577628053,0.5862049533220556,adult,high,0.12,0.012
524,regular,57.39604975995787,38528.579673140484,urban,2023-10-22 01:57:32.640861,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.14714173543005737,0.6530330979593229,senior,medium,0.12,0.012
525,regular,70.63810731529445,31620.32288460303,rural,2023-09-05 01:57:32.647163,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16181993930902436,0.6333955818796553,elderly,medium,0.12,0.012
526,regular,34.87293743159703,53777.771423862614,rural,2023-01-28 01:57:32.654919,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.06547727825239645,0.5254392592119139,young_adult,medium,0.12,0.012
527,regular,12.02158890964484,32071.636335128762,urban,2024-02-25 01:57:32.660761,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3539601164189311,0.5420759470442953,young,medium,0.12,0.012
528,regular,77.64139815353946,33066.41626764899,rural,2024-11-05 01:57:32.668777,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.16304959600556215,0.6147065088143601,elderly,medium,0.12,0.012
529,regular,66.53049774304218,23697.547388706695,urban,2024-07-03 01:57:32.674789,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3299248699263561,0.4560451778125661,elderly,low,0.12,0.012
530,regular,55.94029019616952,26705.532236797215,rural,2024-11-30 01:57:32.681616,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.3351261409479255,0.4403750007817925,senior,low,0.12,0.012
531,regular,52.99212429685155,71846.67344467918,urban,2023-01-26 01:57:32.688637,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4530175531472092,0.5819489898431973,senior,high,0.12,0.012
532,regular,52.63711143406049,101383.8822199375,rural,2023-02-26 01:57:32.694521,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.4743976671403131,0.5513053816311456,senior,very_high,0.12,0.012
533,regular,51.721212362200646,100625.8530615676,urban,2024-09-23 01:57:32.702215,0.05,0.6,0.4,0.05,0.5,0.6,0.4,0.1,0.4,0.15061233878142233,0.5383699188638994,senior,very_high,0.12,0.012
